Opportunity Id,Opportunity Name,Opportunity Category,Gender,Country,Current/Intended Major,Status Description,Status Code,Age,Learner SignUp DateTime_year,Learner SignUp DateTime_month,Learner SignUp DateTime_day,Learner SignUp DateTime_hour,Learner SignUp DateTime_minute,Learner SignUp DateTime_second,Opportunity End Date_year,Opportunity End Date_month,Opportunity End Date_day,Opportunity End Date_hour,Opportunity End Date_minute,Opportunity End Date_second,Entry created at_year,Entry created at_month,Entry created at_day,Entry created at_hour,Entry created at_minute,Entry created at_second,Apply Date_year,Apply Date_month,Apply Date_day,Apply Date_hour,Apply Date_minute,Apply Date_second,Opportunity Start Date_year,Opportunity Start Date_month,Opportunity Start Date_day,Opportunity Start Date_hour,Opportunity Start Date_minute,Opportunity Start Date_second
0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,Female,Pakistan,radiology,Started,1080,24,2023.0,6.0,14.0,12.0,30.0,35.0,2024.0,6.0,29.0,18.0,52.0,39.0,2024,3,11,12,1,41,2023.0,6.0,14.0,12.0,36.0,9.0,2022.0,11.0,3.0,18.0,30.0,39.0
0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,Female,India,it,Started,1080,24,2023.0,5.0,1.0,5.0,29.0,16.0,2024.0,6.0,29.0,18.0,52.0,39.0,2024,3,11,12,1,41,2023.0,5.0,1.0,6.0,8.0,21.0,2022.0,11.0,3.0,18.0,30.0,39.0
0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,Male,United States,computer science,Started,1080,23,2023.0,4.0,9.0,20.0,35.0,8.0,2024.0,6.0,29.0,18.0,52.0,39.0,2024,3,11,12,1,41,2024.0,2.0,15.0,14.0,30.0,29.0,2022.0,11.0,3.0,18.0,30.0,39.0
0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,Female,United States,it,Team Allocated,1070,25,2023.0,8.0,29.0,5.0,20.0,3.0,2024.0,6.0,29.0,18.0,52.0,39.0,2024,3,11,12,1,41,2023.0,10.0,9.0,22.0,2.0,42.0,2022.0,11.0,3.0,18.0,30.0,39.0
0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,Male,United States,computer science,Started,1080,25,2023.0,1.0,6.0,15.0,26.0,36.0,2024.0,6.0,29.0,18.0,52.0,39.0,2024,3,11,12,1,41,2023.0,1.0,6.0,15.0,40.0,10.0,2022.0,11.0,3.0,18.0,30.0,39.0
0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,Male,India,mechanical engineering,Waitlisted,1040,28,2024.0,3.0,2.0,19.0,16.0,7.0,2024.0,6.0,29.0,18.0,52.0,39.0,2024,3,11,12,1,41,2024.0,3.0,2.0,20.0,30.0,35.0,2024.0,3.0,8.0,14.0,30.0,39.0
0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,Male,India,computer science,Withdraw,1110,23,2023.0,5.0,31.0,7.0,11.0,4.0,2024.0,6.0,29.0,18.0,52.0,39.0,2024,3,11,12,1,41,2023.0,6.0,14.0,5.0,29.0,41.0,2022.0,11.0,3.0,18.0,30.0,39.0
0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,Female,United Arab Emirates,artificial intelligence,Team Allocated,1070,19,2023.0,7.0,22.0,7.0,30.0,25.0,2024.0,6.0,29.0,18.0,52.0,39.0,2024,3,11,12,1,41,2023.0,7.0,22.0,7.0,44.0,24.0,2022.0,11.0,3.0,18.0,30.0,39.0
0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,Male,India,robotics,Started,1080,19,2023.0,3.0,20.0,16.0,36.0,30.0,2024.0,6.0,29.0,18.0,52.0,39.0,2024,3,11,12,1,41,2023.0,5.0,24.0,13.0,44.0,9.0,2022.0,11.0,3.0,18.0,30.0,39.0
0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,Female,India,computer science,Team Allocated,1070,26,2023.0,5.0,11.0,3.0,40.0,33.0,2024.0,6.0,29.0,18.0,52.0,39.0,2024,3,11,12,1,41,2023.0,12.0,17.0,2.0,58.0,44.0,2022.0,11.0,3.0,18.0,30.0,39.0
0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,Female,Nigeria,analytics,Team Allocated,1070,26,2023.0,9.0,4.0,20.0,8.0,32.0,2024.0,6.0,29.0,18.0,52.0,39.0,2024,3,11,12,1,41,2023.0,9.0,4.0,21.0,2.0,0.0,2022.0,11.0,3.0,18.0,30.0,39.0
0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,Female,Nigeria,management,Started,1080,27,2023.0,1.0,28.0,21.0,56.0,47.0,2024.0,6.0,29.0,18.0,52.0,39.0,2024,3,11,12,1,41,2023.0,1.0,30.0,23.0,10.0,14.0,2022.0,11.0,3.0,18.0,30.0,39.0
0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,Male,United States,medicine,Team Allocated,1070,26,2023.0,8.0,18.0,23.0,49.0,2.0,2024.0,6.0,29.0,18.0,52.0,39.0,2024,3,11,12,1,41,2024.0,1.0,24.0,18.0,57.0,13.0,2022.0,11.0,3.0,18.0,30.0,39.0
0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,Male,Egypt,architecture,Started,1080,27,2023.0,6.0,14.0,17.0,51.0,5.0,2024.0,6.0,29.0,18.0,52.0,39.0,2024,3,11,12,1,41,2023.0,6.0,14.0,18.0,4.0,31.0,2022.0,11.0,3.0,18.0,30.0,39.0
0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,Male,Nepal,computer science,Started,1080,26,2023.0,1.0,5.0,16.0,33.0,24.0,2024.0,6.0,29.0,18.0,52.0,39.0,2024,3,11,12,1,41,2022.0,11.0,10.0,6.0,54.0,18.0,2022.0,11.0,3.0,18.0,30.0,39.0
0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,Female,India,computer science,Started,1080,21,2023.0,3.0,16.0,12.0,11.0,51.0,2024.0,6.0,29.0,18.0,52.0,39.0,2024,3,11,12,1,41,2023.0,4.0,2.0,18.0,18.0,51.0,2022.0,11.0,3.0,18.0,30.0,39.0
0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,Female,United States,medicine,Team Allocated,1070,18,2023.0,10.0,31.0,22.0,20.0,20.0,2024.0,6.0,29.0,18.0,52.0,39.0,2024,3,11,12,1,41,2023.0,10.0,31.0,22.0,24.0,51.0,2022.0,11.0,3.0,18.0,30.0,39.0
0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,Female,India,it,Team Allocated,1070,25,2023.0,8.0,8.0,7.0,12.0,29.0,2024.0,6.0,29.0,18.0,52.0,39.0,2024,3,11,12,1,41,2023.0,8.0,8.0,7.0,23.0,22.0,2022.0,11.0,3.0,18.0,30.0,39.0
0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,Female,Nigeria,economics and finance,Team Allocated,1070,23,2023.0,8.0,15.0,9.0,41.0,38.0,2024.0,6.0,29.0,18.0,52.0,39.0,2024,3,11,12,1,41,2023.0,9.0,1.0,10.0,12.0,29.0,2022.0,11.0,3.0,18.0,30.0,39.0
0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,Female,Kenya,other,Started,1080,30,2023.0,3.0,29.0,23.0,8.0,24.0,2024.0,6.0,29.0,18.0,52.0,39.0,2024,3,11,12,1,41,2023.0,3.0,29.0,23.0,22.0,50.0,2022.0,11.0,3.0,18.0,30.0,39.0
0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,Female,Nigeria,mathematics,Team Allocated,1070,30,2023.0,7.0,8.0,13.0,11.0,49.0,2024.0,6.0,29.0,18.0,52.0,39.0,2024,3,11,12,1,41,2023.0,7.0,9.0,13.0,22.0,47.0,2022.0,11.0,3.0,18.0,30.0,39.0
0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,Male,United States,medicine,Team Allocated,1070,24,2023.0,10.0,16.0,4.0,0.0,54.0,2024.0,6.0,29.0,18.0,52.0,39.0,2024,3,11,12,1,41,2023.0,10.0,19.0,5.0,7.0,5.0,2022.0,11.0,3.0,18.0,30.0,39.0
0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,Male,India,other,Started,1080,27,2023.0,5.0,5.0,4.0,14.0,15.0,2024.0,6.0,29.0,18.0,52.0,39.0,2024,3,11,12,1,41,2023.0,6.0,4.0,3.0,4.0,48.0,2022.0,11.0,3.0,18.0,30.0,39.0
0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,Female,India,medicine,Started,1080,19,2023.0,5.0,9.0,5.0,58.0,23.0,2024.0,6.0,29.0,18.0,52.0,39.0,2024,3,11,12,1,41,2023.0,5.0,9.0,6.0,22.0,4.0,2022.0,11.0,3.0,18.0,30.0,39.0
0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,Female,India,computer science,Started,1080,24,2023.0,1.0,5.0,16.0,33.0,14.0,2024.0,6.0,29.0,18.0,52.0,39.0,2024,3,11,12,1,41,2022.0,10.0,30.0,7.0,11.0,38.0,2022.0,11.0,3.0,18.0,30.0,39.0
0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,Male,United States,it,Team Allocated,1070,23,2023.0,9.0,15.0,7.0,6.0,52.0,2024.0,6.0,29.0,18.0,52.0,39.0,2024,3,11,12,1,41,2024.0,2.0,5.0,20.0,17.0,14.0,2022.0,11.0,3.0,18.0,30.0,39.0
0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,Male,Nigeria,electrical engineering,Started,1080,19,2023.0,3.0,17.0,20.0,27.0,41.0,2024.0,6.0,29.0,18.0,52.0,39.0,2024,3,11,12,1,41,2023.0,3.0,17.0,21.0,22.0,35.0,2022.0,11.0,3.0,18.0,30.0,39.0
0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,Male,United States,it,Waitlisted,1040,26,2023.0,9.0,19.0,16.0,32.0,39.0,2024.0,6.0,29.0,18.0,52.0,39.0,2024,3,11,12,1,41,2024.0,3.0,3.0,4.0,34.0,58.0,2024.0,3.0,8.0,14.0,30.0,39.0
0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,Male,Nigeria,management,Started,1080,26,2023.0,2.0,21.0,14.0,3.0,20.0,2024.0,6.0,29.0,18.0,52.0,39.0,2024,3,11,12,1,41,2023.0,6.0,2.0,20.0,7.0,39.0,2022.0,11.0,3.0,18.0,30.0,39.0
0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,Female,Pakistan,medicine,Started,1080,26,2023.0,3.0,26.0,8.0,40.0,26.0,2024.0,6.0,29.0,18.0,52.0,39.0,2024,3,11,12,1,41,2023.0,3.0,26.0,9.0,12.0,55.0,2022.0,11.0,3.0,18.0,30.0,39.0
0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,Female,Pakistan,electrical engineering,Team Allocated,1070,24,2023.0,8.0,17.0,9.0,19.0,35.0,2024.0,6.0,29.0,18.0,52.0,39.0,2024,3,11,12,1,41,2023.0,8.0,21.0,14.0,38.0,18.0,2022.0,11.0,3.0,18.0,30.0,39.0
0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,Female,United States,it,Team Allocated,1070,25,2023.0,8.0,19.0,17.0,42.0,47.0,2024.0,6.0,29.0,18.0,52.0,39.0,2024,3,11,12,1,41,2023.0,8.0,19.0,18.0,11.0,18.0,2022.0,11.0,3.0,18.0,30.0,39.0
0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,Male,Ghana,accounting,Team Allocated,1070,33,2024.0,2.0,8.0,13.0,34.0,12.0,2024.0,6.0,29.0,18.0,52.0,39.0,2024,3,11,12,1,41,2024.0,2.0,8.0,14.0,11.0,42.0,2022.0,11.0,3.0,18.0,30.0,39.0
0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,Male,Zambia,secretarial,Started,1080,23,2023.0,5.0,11.0,5.0,0.0,0.0,2024.0,6.0,29.0,18.0,52.0,39.0,2024,3,11,12,1,41,2023.0,5.0,11.0,5.0,9.0,56.0,2022.0,11.0,3.0,18.0,30.0,39.0
0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,Female,India,data science,Started,1080,22,2023.0,6.0,14.0,5.0,27.0,48.0,2024.0,6.0,29.0,18.0,52.0,39.0,2024,3,11,12,1,41,2023.0,6.0,14.0,6.0,18.0,54.0,2022.0,11.0,3.0,18.0,30.0,39.0
0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,Female,Ghana,statistics,Started,1080,25,2023.0,6.0,15.0,1.0,53.0,54.0,2024.0,6.0,29.0,18.0,52.0,39.0,2024,3,11,12,1,41,2023.0,6.0,15.0,2.0,6.0,7.0,2022.0,11.0,3.0,18.0,30.0,39.0
0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,Male,India,computer science,Team Allocated,1070,25,2023.0,2.0,23.0,15.0,30.0,28.0,2024.0,6.0,29.0,18.0,52.0,39.0,2024,3,11,12,1,41,2024.0,1.0,6.0,16.0,14.0,2.0,2022.0,11.0,3.0,18.0,30.0,39.0
0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,Female,United States,medicine,Team Allocated,1070,21,2023.0,11.0,9.0,18.0,24.0,55.0,2024.0,6.0,29.0,18.0,52.0,39.0,2024,3,11,12,1,41,2023.0,11.0,9.0,18.0,35.0,22.0,2022.0,11.0,3.0,18.0,30.0,39.0
0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,Male,India,electronics engineering,Started,1080,23,2023.0,6.0,17.0,1.0,2.0,47.0,2024.0,6.0,29.0,18.0,52.0,39.0,2024,3,11,12,1,41,2023.0,6.0,17.0,3.0,11.0,12.0,2022.0,11.0,3.0,18.0,30.0,39.0
0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,Female,United States,computer science,Team Allocated,1070,24,2023.0,8.0,24.0,19.0,48.0,39.0,2024.0,6.0,29.0,18.0,52.0,39.0,2024,3,11,12,1,41,2023.0,8.0,24.0,19.0,59.0,53.0,2022.0,11.0,3.0,18.0,30.0,39.0
0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,Male,Egypt,management,Team Allocated,1070,25,2023.0,7.0,25.0,12.0,15.0,31.0,2024.0,6.0,29.0,18.0,52.0,39.0,2024,3,11,12,1,41,2023.0,8.0,11.0,13.0,36.0,5.0,2022.0,11.0,3.0,18.0,30.0,39.0
0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,Male,United States,computer science,Started,1080,19,2023.0,3.0,14.0,18.0,13.0,26.0,2024.0,6.0,29.0,18.0,52.0,39.0,2024,3,11,12,1,41,2023.0,3.0,14.0,18.0,50.0,47.0,2022.0,11.0,3.0,18.0,30.0,39.0
0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,Female,India,computer science,Team Allocated,1070,24,2023.0,5.0,16.0,13.0,51.0,2.0,2024.0,6.0,29.0,18.0,52.0,39.0,2024,3,11,12,1,41,2023.0,8.0,21.0,17.0,49.0,10.0,2022.0,11.0,3.0,18.0,30.0,39.0
0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,Female,United States,computer science,Team Allocated,1070,18,2023.0,1.0,5.0,16.0,32.0,52.0,2024.0,6.0,29.0,18.0,52.0,39.0,2024,3,11,12,1,41,2023.0,7.0,24.0,15.0,19.0,3.0,2022.0,11.0,3.0,18.0,30.0,39.0
0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,Male,United States,computer science,Started,1080,25,2023.0,2.0,28.0,21.0,24.0,55.0,2024.0,6.0,29.0,18.0,52.0,39.0,2024,3,11,12,1,41,2023.0,2.0,28.0,22.0,18.0,36.0,2022.0,11.0,3.0,18.0,30.0,39.0
0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,Female,India,other,Started,1080,20,2023.0,6.0,11.0,12.0,46.0,39.0,2024.0,6.0,29.0,18.0,52.0,39.0,2024,3,11,12,1,41,2023.0,6.0,14.0,2.0,37.0,32.0,2022.0,11.0,3.0,18.0,30.0,39.0
0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,Male,Ghana,management,Started,1080,29,2023.0,1.0,5.0,16.0,33.0,4.0,2024.0,6.0,29.0,18.0,52.0,39.0,2024,3,11,12,1,41,2022.0,10.0,10.0,22.0,19.0,24.0,2022.0,11.0,3.0,18.0,30.0,39.0
0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,Male,India,computer science,Started,1080,26,2023.0,1.0,18.0,9.0,12.0,54.0,2024.0,6.0,29.0,18.0,52.0,39.0,2024,3,11,12,1,41,2023.0,3.0,25.0,8.0,3.0,8.0,2022.0,11.0,3.0,18.0,30.0,39.0
0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,Male,India,data science,Team Allocated,1070,28,2023.0,7.0,9.0,14.0,59.0,6.0,2024.0,6.0,29.0,18.0,52.0,39.0,2024,3,11,12,1,41,2023.0,7.0,9.0,17.0,16.0,27.0,2022.0,11.0,3.0,18.0,30.0,39.0
0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,Female,Pakistan,medicine,Started,1080,20,2023.0,5.0,18.0,7.0,50.0,32.0,2024.0,6.0,29.0,18.0,52.0,39.0,2024,3,11,12,1,41,2023.0,5.0,18.0,7.0,57.0,15.0,2022.0,11.0,3.0,18.0,30.0,39.0
0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,Male,India,electrical engineering,Team Allocated,1070,23,2023.0,7.0,25.0,11.0,13.0,5.0,2024.0,6.0,29.0,18.0,52.0,39.0,2024,3,11,12,1,41,2023.0,9.0,21.0,8.0,52.0,15.0,2022.0,11.0,3.0,18.0,30.0,39.0
0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,Male,Nigeria,accounting,Team Allocated,1070,19,2023.0,6.0,16.0,13.0,30.0,30.0,2024.0,6.0,29.0,18.0,52.0,39.0,2024,3,11,12,1,41,2024.0,2.0,15.0,14.0,30.0,29.0,2022.0,11.0,3.0,18.0,30.0,39.0
0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,Male,Morocco,it,Started,1080,20,2023.0,3.0,18.0,19.0,0.0,44.0,2024.0,6.0,29.0,18.0,52.0,39.0,2024,3,11,12,1,41,2023.0,3.0,18.0,19.0,18.0,32.0,2022.0,11.0,3.0,18.0,30.0,39.0
0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,Female,United States,computer science,Team Allocated,1070,26,2023.0,7.0,20.0,19.0,35.0,34.0,2024.0,6.0,29.0,18.0,52.0,39.0,2024,3,11,12,1,41,2024.0,1.0,17.0,19.0,23.0,52.0,2022.0,11.0,3.0,18.0,30.0,39.0
0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,Male,India,it,Waitlisted,1040,40,2023.0,12.0,27.0,14.0,8.0,50.0,2024.0,6.0,29.0,18.0,52.0,39.0,2024,3,11,12,1,41,2024.0,3.0,4.0,15.0,50.0,43.0,2024.0,3.0,8.0,14.0,30.0,39.0
0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,Female,Zambia,actuarial science,Started,1080,20,2023.0,3.0,11.0,6.0,15.0,43.0,2024.0,6.0,29.0,18.0,52.0,39.0,2024,3,11,12,1,41,2023.0,3.0,11.0,6.0,25.0,46.0,2022.0,11.0,3.0,18.0,30.0,39.0
0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,Male,India,computer science,Team Allocated,1070,25,2023.0,8.0,12.0,14.0,35.0,22.0,2024.0,6.0,29.0,18.0,52.0,39.0,2024,3,11,12,1,41,2023.0,9.0,3.0,4.0,26.0,32.0,2022.0,11.0,3.0,18.0,30.0,39.0
0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,Female,Ghana,management,Started,1080,32,2023.0,7.0,6.0,10.0,8.0,23.0,2024.0,6.0,29.0,18.0,52.0,39.0,2024,3,11,12,1,41,2023.0,7.0,6.0,10.0,26.0,22.0,2022.0,11.0,3.0,18.0,30.0,39.0
0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,Female,United States,computer science,Team Allocated,1070,31,2024.0,1.0,11.0,18.0,21.0,21.0,2024.0,6.0,29.0,18.0,52.0,39.0,2024,3,11,12,1,41,2024.0,2.0,21.0,11.0,19.0,6.0,2022.0,11.0,3.0,18.0,30.0,39.0
0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,Male,United States,it,Team Allocated,1070,24,2023.0,8.0,8.0,2.0,46.0,31.0,2024.0,6.0,29.0,18.0,52.0,39.0,2024,3,11,12,1,41,2023.0,8.0,18.0,1.0,31.0,9.0,2022.0,11.0,3.0,18.0,30.0,39.0
0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,Male,Pakistan,mechanical engineering,Started,1080,23,2023.0,3.0,24.0,13.0,49.0,53.0,2024.0,6.0,29.0,18.0,52.0,39.0,2024,3,11,12,1,41,2023.0,3.0,24.0,13.0,57.0,26.0,2022.0,11.0,3.0,18.0,30.0,39.0
0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,Female,Pakistan,computer science,Started,1080,23,2023.0,3.0,16.0,17.0,37.0,35.0,2024.0,6.0,29.0,18.0,52.0,39.0,2024,3,11,12,1,41,2023.0,3.0,17.0,12.0,9.0,42.0,2022.0,11.0,3.0,18.0,30.0,39.0
0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,Female,United States,medicine,Started,1080,19,2023.0,3.0,7.0,7.0,12.0,10.0,2024.0,6.0,29.0,18.0,52.0,39.0,2024,3,11,12,1,41,2023.0,3.0,7.0,7.0,27.0,57.0,2022.0,11.0,3.0,18.0,30.0,39.0
0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,Female,Ethiopia,architecture,Team Allocated,1070,34,2023.0,8.0,20.0,19.0,24.0,36.0,2024.0,6.0,29.0,18.0,52.0,39.0,2024,3,11,12,1,41,2023.0,8.0,20.0,20.0,22.0,3.0,2022.0,11.0,3.0,18.0,30.0,39.0
0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,Male,India,computer science,Started,1080,22,2023.0,3.0,13.0,18.0,14.0,25.0,2024.0,6.0,29.0,18.0,52.0,39.0,2024,3,11,12,1,41,2023.0,3.0,13.0,18.0,21.0,26.0,2022.0,11.0,3.0,18.0,30.0,39.0
0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,Male,Ghana,human resources,Started,1080,20,2023.0,6.0,14.0,14.0,25.0,56.0,2024.0,6.0,29.0,18.0,52.0,39.0,2024,3,11,12,1,41,2023.0,6.0,16.0,12.0,6.0,11.0,2022.0,11.0,3.0,18.0,30.0,39.0
0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,Female,United States,cybersecurity,Team Allocated,1070,23,2023.0,7.0,13.0,13.0,14.0,37.0,2024.0,6.0,29.0,18.0,52.0,39.0,2024,3,11,12,1,41,2023.0,7.0,13.0,13.0,22.0,30.0,2022.0,11.0,3.0,18.0,30.0,39.0
0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,Female,India,computer science,Started,1080,23,2023.0,6.0,17.0,6.0,35.0,35.0,2024.0,6.0,29.0,18.0,52.0,39.0,2024,3,11,12,1,41,2023.0,6.0,17.0,7.0,29.0,10.0,2022.0,11.0,3.0,18.0,30.0,39.0
0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,Female,United States,it,Team Allocated,1070,24,2024.0,2.0,10.0,4.0,27.0,23.0,2024.0,6.0,29.0,18.0,52.0,39.0,2024,3,11,12,1,41,2024.0,2.0,10.0,4.0,47.0,10.0,2022.0,11.0,3.0,18.0,30.0,39.0
0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,Male,India,computer science,Team Allocated,1070,23,2023.0,7.0,9.0,10.0,2.0,1.0,2024.0,6.0,29.0,18.0,52.0,39.0,2024,3,11,12,1,41,2023.0,9.0,7.0,4.0,3.0,7.0,2022.0,11.0,3.0,18.0,30.0,39.0
0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,Female,Zimbabwe,medicine,Team Allocated,1070,19,2024.0,1.0,22.0,8.0,14.0,54.0,2024.0,6.0,29.0,18.0,52.0,39.0,2024,3,11,12,1,41,2024.0,1.0,22.0,8.0,37.0,28.0,2022.0,11.0,3.0,18.0,30.0,39.0
0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,Female,India,computer science,Started,1080,21,2023.0,5.0,19.0,9.0,10.0,43.0,2024.0,6.0,29.0,18.0,52.0,39.0,2024,3,11,12,1,41,2023.0,5.0,19.0,9.0,24.0,46.0,2022.0,11.0,3.0,18.0,30.0,39.0
